fname,aff/tps/homo,t1(A11/H11),t2(A12/H12),t3(A13/H13),t4(A21/H21),t5(A22/H22),t6(A23/H23),t7(H31),t8(H32),t9(H33),t10,t11,t12,t13,t14,t15,t16,t17,t18
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw_edgeContrastIndex_top100/68_20240115_162057.dng,2,0.7783859619353515,-0.14499824030149072,17.571667387652536,-0.19588141517467653,0.6915173454249828,61.754375417011175,-0.0001858332399366364,-0.0005840784993123446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw_edgeContrastIndex_top100/12_20240115_161253.dng,2,1.4217290344217508,0.10565890775826206,-192.847230025955,-0.13226249380291893,1.2763106220411995,2.805111255844494,-0.00012940964897784844,0.00018084947814901432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw_edgeContrastIndex_top100/63_20250312_200922.dng,2,1.526992330434679,0.14465126518175464,-119.37365976513651,-0.007571281485058838,1.2142997548416314,65.45395979522871,0.0008199195783032264,-0.00013364327928283576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw_edgeContrastIndex_top100/14_20240115_161241.dng,2,2.202332431605104,-0.0926295360923998,-197.9895985146521,0.9125573978318672,1.4800699754437467,-359.5005669907638,0.0015865093466962284,-0.0006252204409483973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw_edgeContrastIndex_top100/79_20250312_192855.dng,2,0.5989737153405482,0.006880594303047681,-13.841008328686785,-0.024900171429178733,0.40043839257394703,106.5216977556183,-0.0005206621570606113,-0.0005045823232143282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw_edgeContrastIndex_top100/57_20240117_182617.dng,2,6.3696931840203055,3.4386512232034945,-1537.8472633647891,2.0676545499847374,7.503164133514179,-1398.909470944868,0.0051009108274963685,0.005912996133366579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw_edgeContrastIndex_top100/67_20240124_151359.dng,2,2.3997968718261307,0.8760257972780887,-349.23912248629074,0.7564493195206116,2.54194088970141,-331.33735527117403,0.002234409912654894,0.0011933780215316002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw_edgeContrastIndex_top100/41_20240113_195626.dng,2,2.8094875238931776,-0.23021559814709225,-278.1533502092292,-0.003791909903393453,1.7620438773225966,-59.14856641008529,0.0019966937025365644,-8.997606378398332e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw_edgeContrastIndex_top100/52_20240115_165332.dng,2,0.8416399939033476,0.9376403705341492,9.2509116605643,0.10365564864253696,2.353624472685472,-273.47336439592004,-0.0002730258061347195,0.002272223418875193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw_edgeContrastIndex_top100/42_20240119_211800.dng,2,-5.5666085218804335,-0.7055277062728553,1342.035266224075,-2.1550715801833342,-2.9511860407351835,933.3372578241347,-0.006773020819220457,-0.0024195005193514635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw_edgeContrastIndex_top100/39_20240115_165443.dng,2,1.7281438171901806,0.8485639823873744,-288.9432476171466,0.41876917842767897,1.94955865533826,-203.71062642524433,0.0004970847038465467,0.0011481879450883994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
