fname,aff/tps/homo,t1(A11/H11),t2(A12/H12),t3(A13/H13),t4(A21/H21),t5(A22/H22),t6(A23/H23),t7(H31),t8(H32),t9(H33),t10,t11,t12,t13,t14,t15,t16,t17,t18
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240119_212049.dng,2,1.6311141304347945,-0.43894459020489257,-71.74400299850393,0.3227370689655193,0.7930175537231495,-36.48050974512931,0.0009487443778111012,-0.0008394240379809957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240124_144659.dng,2,0.29086854336740553,-0.6215150427022693,267.38162976745184,-0.084774447857944,0.3472694322182397,83.55301721746937,-0.00024453777778210225,-0.0012303522349560708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_105515.dng,2,23.53366033426784,11.974777921134336,-6148.97165991909,5.150820839079984,20.23105100028198,-3170.7879165369336,0.018978659666918942,0.021160519642301288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240116_135734.dng,2,0.3991986404641677,0.060276254458627374,215.4976111104036,0.10592029506444177,1.1122238674775988,-91.30445459519207,-0.00033320397490870364,0.0004527544861925834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240118_160022.dng,2,5.897077941466966,0.7131412244073061,-927.1193307884213,1.8218163297180825,3.228102935839674,-616.4001626173127,0.005674953718378062,0.0010634437201696204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240122_170650.dng,2,2.7401756678149933,-0.6138792944956304,-260.0465292910323,0.2955964748893141,0.8041072919398127,38.76134524444535,0.002269877724230025,-0.0014583728913683575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240119_212623.dng,2,0.7474095711312044,0.5631718897031589,-100.18337420513984,0.07928135128840744,1.2285353220318065,-85.93601899113024,-0.00042208455711121375,0.00047525354776773896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240124_150118.dng,2,0.020063157423361615,-0.16889066414184084,246.79033942516674,-0.3028921429862341,0.4911286663905474,129.68066877457642,-0.000977655269329344,-0.00016166530457310336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240124_145322.dng,2,3.073312160910433,0.03169180891888829,-533.3261929337084,0.9194217281990243,1.7073051475453365,-332.3763556967084,0.002126505226941924,-0.0006001058621145881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240122_171153.dng,2,0.02600088178911142,0.08231147280952078,114.92068400908258,-0.36991832790956175,0.3123314026075148,184.01359115004243,-0.0012970145384337069,-8.85200270165057e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_165308.dng,2,1.8276593886462855,-0.5846757641921375,-38.572270742358434,0.35915235322658845,1.011186681222707,-116.69799999999996,0.0010667151868025196,-0.0009039301310043653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_164914.dng,2,-5.269910231771875,-0.4492516154589071,1189.5706870539616,-2.2085388827689387,-2.659865948840092,898.3190256956618,-0.006979700496511558,-0.001916050018359729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_124125.dng,2,1.0329733514930608,0.4357033030100781,-0.7671789073409272,-0.13017130367248192,2.1712055215775448,-118.09718867246444,-0.00042436883612294936,0.0017742115091398784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240119_211910.dng,2,2.5649734053810915,0.03996317668140478,-365.23351627423455,0.5073607838711299,1.0847980360897176,-5.832229574353763,0.0015421822166415931,-0.00016530519147652046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240119_172256.dng,2,0.1496787577826485,-0.09235683454631403,155.41052356058745,-0.3695061037233073,0.5158536851365966,165.06646114919909,-0.0011363443580850992,4.847110031849398e-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240118_164133.dng,2,1.1645307036534451,-0.5438462919233067,61.504706425985404,0.4776742669291193,0.4831701002170145,-79.55402292995824,0.0010967864588828835,-0.0016895620555698345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240124_145359.dng,2,0.38115423064869175,0.0015353527705235792,69.72574370259463,-0.40959473875400937,0.39915098526158505,215.3451698269086,-0.0007900207700941293,-0.00035243824163786776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240119_211937.dng,2,1.7684430830420237,1.4935472120015651,-380.28033486225127,-0.29926479685115964,3.073562317764842,-229.88222086795585,-7.503241858694651e-05,0.002862305393017228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_165049.dng,2,0.2620821858439666,0.1282710559557706,85.75880816632798,-0.12947497145501835,0.7812990765081615,-7.701247823565836,-0.0009796334862054831,5.76115530368083e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_104229.dng,2,0.2311355992465609,-0.3088817619780086,248.4349604388882,-0.13434372218206406,0.6306002421726608,28.70673277395381,-0.0004691059960602327,-0.000638764091697896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_103627.dng,2,37.43275707986579,-3.1465705120098324,-5750.352404077139,9.451357799866695,17.925783654129702,-4297.287528138156,0.041537041252497284,0.002989815447133849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20241026_223157.dng,2,0.16836300326977385,-0.42795804751820576,263.38239260749555,-0.07234968973372569,0.11016893167904483,144.65738775035254,-0.0006243379040115117,-0.0008286097319660031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240119_211800.dng,2,0.6277125377841142,-0.7078029786618703,202.49048769907557,-0.00781795459709711,0.10770279481936336,129.72422383342615,0.00024977105754201627,-0.001603974303360797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240122_170604.dng,2,-2.4488650570761035,-1.0742261972129583,693.8326748804262,-1.1661639438038198,-2.036775208305289,603.8846343151656,-0.003707471444376265,-0.0030186402267779085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_112430.dng,2,1.0914440519091395,-0.6031864953233166,82.5318652062997,0.00829313783050556,0.6061066374458446,4.808035388913503,0.000536586764924214,-0.001397605647109633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240124_150307.dng,2,0.7356419206513876,-0.1345571434590063,4.070563975057978,-0.05941190627483894,0.4841004528814669,75.53714499420764,-0.00021310880293741384,-0.0008426959807419859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240124_150058.dng,2,0.9974195882824536,0.12159423930336165,-47.94418487817506,-0.09452742790157696,0.9543445951603562,10.411906556139613,-0.0004899761964569675,0.0006415892154400206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_112652.dng,2,1.5511873027912042,0.354123788519796,-75.67211334190236,0.13235862637745566,1.5417490479364249,9.43431405396812,0.001024933450661418,0.0004277075977315713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_104324.dng,2,1.009988770670759,-0.6706491352908612,111.40390454442593,0.17842915754041128,0.25852244551431125,60.179368146343975,0.0006777478249336021,-0.0015135994675403892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_112152.dng,2,0.8655158797442335,0.7331892876812786,-135.13666404520592,0.2054315266825034,1.415164506357713,-152.63706628475882,-0.0008603958181516348,0.001366802790784993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_164234.dng,2,0.8712475854932146,-0.41639756329682026,128.49823839366408,-0.15970783911107833,0.6832775825386479,92.76226109188379,1.0949723324619501e-05,-0.0007330746971566306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_112521.dng,2,1.3185963652374075,0.2639926389966744,-22.29214462960917,0.4150503023269031,1.6777843144798703,-180.828183409528,0.0004263995845008084,0.0009754291246946988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240119_211958.dng,2,0.8585092240911709,0.7738628142521418,-129.7416603364134,-0.4929652740097685,1.8302025682763885,28.07411828540152,-0.0009915897992403648,0.0020071441490324186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_165459.dng,2,1.0513122059915856,0.7662168853676619,-110.2322357019068,0.10963653619632716,2.1798468717879422,-203.10020482117386,-4.220216525241947e-05,0.0013954849310135182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240124_145722.dng,2,2.5122799621412057,0.408881608911952,-175.58666542248784,-0.041204678810814716,4.221136937255259,-421.0113376568946,0.0009038409839744623,0.003484974216439789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_164722.dng,2,0.5932965468815453,-0.3769606037336337,134.12461215976205,-0.1574348151684045,0.2540863746580014,155.47724324716881,-0.00018473215243115736,-0.0009779238051753358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_165443.dng,2,3.6390368998315537,-0.7395721945788011,-259.607340901351,1.5793409002376182,2.2664125237397266,-569.5599465008844,0.002725856697819375,0.0008047491511096892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240119_212238.dng,2,0.4352264209526137,0.0908861868426372,46.3423395734052,-0.3338176212862962,0.7282080875304211,122.86748438935638,-0.0011772666401131493,0.0007171538817783563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_160556.dng,2,10.66389131013767,2.741740514757497,-1785.7878259606146,2.8109836928887573,10.683694099416394,-1754.5182320040506,0.013274496985544993,0.0074332340621292015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240124_145827.dng,2,0.7400628205781381,1.4918694164204027,-192.40565831040402,-0.3637071571724663,2.097039110533652,-30.219706002240663,-0.0015145725058595884,0.003258220387920805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240117_181712.dng,2,0.5349530888618172,0.05909095543740823,41.30509658375094,-0.1826581732100976,0.7522741833247721,48.50139943206824,-0.00031799481012078013,-0.0005569688658227253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240118_164028.dng,2,0.5797843598978737,1.8963264128351496,-175.25166537976438,-0.6477961594352418,3.1691553443223803,-88.66739404635729,-0.001699051049265207,0.0041303776139708466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240124_144611.dng,2,0.7941734252016637,-0.3411328201344103,100.36478599221712,-0.0031555098786484985,1.1868490971407917,-118.14787574622929,-0.00032939009114652375,-0.00017510560471190257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_112145.dng,2,2.9119448081918287,1.33549792842883,-494.52317368997325,0.12222448818953775,4.32004880178034,-330.9697958482708,0.0010366800477999774,0.004941001366736093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240119_211741.dng,2,18.02054232628252,0.7910929670524545,-3489.6815883996,6.855158862134662,12.498697397011131,-3124.332912065962,0.01921200833665897,0.005964258791184383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_112720.dng,2,-0.06218898833404141,-0.08508683620244177,191.01127699910896,-0.4099977798238022,0.26423740404170226,196.9257753956868,-0.0013644620396336016,-0.00020762444093264703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_112049.dng,2,5.2933690380085325,2.8977297339871155,-1356.0194537972666,-0.2504947132140092,6.119858428338091,-590.5808376159417,0.001638378587696392,0.007849777830284841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_164646.dng,2,0.10817826850622332,0.4841401256003117,38.36936333344176,-0.30117617857138623,1.0218571110745722,21.353116461644962,-0.001533207333191279,0.0010534220183760386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240116_135612.dng,2,1.0487417278044096,-0.5388292719906232,121.40809797760923,0.0017768549793169273,0.3350225879723715,116.23848181871769,0.000966832601926648,-0.0017826809634914184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_112410.dng,2,0.7224259231618483,-0.258729937260099,118.0130483971777,-0.0005091622158940046,0.6840710191608818,2.9173269821888823,-7.922704686996363e-05,-0.0007508092155025934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240116_135153.dng,2,1.385095867063051,-0.4060836098464305,18.890835198184703,0.4231016441352947,1.192523857293539,-135.16786274661555,0.0008264006016533377,-0.0005021177902958646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240124_144856.dng,2,1.4405751995248302,0.7129512445007516,-7.452901826087428,0.20716997701270065,2.1402269459583763,-189.5404086060549,0.00028088436604081394,0.0021803514390751465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240124_150505.dng,2,-5.5329355117090495,-1.7549948351834963,1279.9017769583727,-0.9866581022241324,-5.677845388930247,968.6995057466687,-0.006232102930216091,-0.006529570208815441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_112632.dng,2,1.3431195774969589,0.24506653087802704,-15.997161794421508,0.03119753725377393,1.85983020852468,-137.18060448214612,0.000294487017528264,0.0011702960452481064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_105547.dng,2,20.74151005604934,23.129986811736718,-6995.938674579359,-2.2612100230794066,33.642103527858964,-2197.3867457961474,0.006635344543356103,0.0533300362677198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240124_144900.dng,2,0.17258772709496267,-0.17134781526643755,226.40278024673438,-0.033104682926252404,0.8492029455683647,-62.077967788964386,-0.0005447760751828253,-0.0003966384612648842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240119_212318.dng,2,1.398042746722975,-0.7068246603452083,84.4733314966184,0.3251593590485109,0.3016264171415202,69.05197042042876,0.0011310676098362695,-0.0016722741103352564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_112740.dng,2,0.9247249460624568,-0.21744793927215764,-7.991395242768383,0.14462552523688754,0.6023868652768671,18.638284540946664,0.00010548140291844439,-0.0006175659942687077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_124716.dng,2,3.2262056290505963,-0.2972099563051728,-93.292343051569,0.4864883886003583,3.328183910334212,-357.49761417860765,0.0030986521566901465,0.001692344660204011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_164318.dng,2,0.11370664579148387,0.21825005274319528,82.4032766999988,-0.2858720502597407,0.5411116190791605,110.55319324902516,-0.001311830587817293,0.00027539396556980523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240118_160041.dng,2,0.08625827725426391,0.12060075429252835,167.49727018349034,-0.1768878952870419,0.8591452891096042,-4.489669688481031,-0.0010000215370138687,0.00012684058633700762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_103942.dng,2,0.8673836550665274,-0.7269444381327637,172.47662389514062,0.28221051316092444,0.2244661133310216,22.467538327203528,0.00012483594149833113,-0.0011999398407077078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20241026_223226.dng,2,1.6237546031674372,-0.220568282513336,-141.74000105430943,0.4744977621138209,0.6619486553856433,-41.0164245532409,0.0011785614772307767,-0.0011939367467686233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_112301.dng,2,0.4178940465171932,-0.19031361707557296,111.32294861916536,-0.3473299218360062,0.39006534664980974,187.68363305081814,-0.0006011310276651079,-0.0005975370023082439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240119_212609.dng,2,0.9851738056041519,1.3542117487894951,-36.57744116459526,0.335214703070579,3.5031147648482257,-539.6243541824141,-0.0007873193695233078,0.004174302586031431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_164700.dng,2,1.4700800037076356,-0.04445289282052087,-94.81659743825935,0.5481009981635605,0.6731069361650392,-77.69303602773627,0.0009816530237462182,-0.0005791723874241758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_170210.dng,2,0.9689885072068144,-0.4363562765889841,117.38059559336979,-0.2591851069909172,0.7164524996296108,114.34362816686728,0.000559956187694469,-0.0011110493787965304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_110730.dng,2,1.250119938972237,-0.6573815382173167,101.64324152710337,0.048718593186409566,0.4813688917109884,134.7977776013964,0.0012609025407660345,-0.0015173161891155365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240116_135128.dng,2,0.9024608266608332,0.6011118737722654,7.277349538765493,0.26157274446957457,1.932122281703427,-236.03609461337726,-0.00042169735819292976,0.0018720299295033613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20250201_112643.dng,2,-9.617044476364418,0.12496762191818668,1827.4478065320914,-2.955110242462712,-3.081545670756036,866.9428968375281,-0.01325310110072366,-0.00012558771124246586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_165325.dng,2,0.7451181879401193,1.4618375323275221,-153.33509477959728,-0.29383724397688843,2.397654554149032,-108.8115879344038,-0.001238251054897691,0.0031902147048077875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240115_164358.dng,2,8.22749599852333,6.072123344655888,-2312.301288461681,0.032306586113702906,10.126819948703897,-1062.379959833707,0.003869930659437809,0.012670768696744458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/mnt/ssd2tb/boat/thesis/s21fe_dataset/raw/well-lit/20240122_170704.dng,2,0.08442857759093891,-0.3002695545952168,188.2779426989373,-0.3540023718582211,0.17056742247181098,199.05727165064042,-0.0010445914573889113,-0.0006450879201894715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
